label	explanation
0	There is a repeated preposition "for" in the sentence which is unnecessary and incorrect. A corrected version of the sentence would read: "The socks are ready for you to put on to be planed." However, this revised sentence also contains an error because the verb tense does not make sense - something cannot be "to be planed". I believe what was intended was either: * The socks are ready for you to put on. (meaning the socks have been prepared and can now be worn) * We need to plan to have the socks ready for you to put on. (meaning that someone needs to take action so that the socks will be available to wear in the future).
1	The sentence "It is easy to play sonatas on this violin" is grammatically correct. The subject of the sentence is "it," which refers to the idea that playing sonatas on this violin is easy. The verb "is" agrees with the singular subject "it." The infinitive phrase "to play sonatas on this violin" functions as the direct object of the sentence, providing more information about what it is easy to do. Overall, the sentence has a clear structure and follows standard English grammar rules.
1	The sentence "This violin is difficult to play sonatas on" is grammatically correct. Here's a breakdown of why it works: * "This violin" serves as the subject of the sentence, referring to a specific instrument. * "is" acts as the linking verb that connects the subject to its complement. * "difficult" functions as an adjective describing the degree of challenge associated with playing something on the violin. * "to play" forms an infinitive phrase acting as the direct object of the sentence, indicating the action being performed (playing). * "sonatas" represents what one plays on the violin. * "on" indicates where or how the action takes place, serving as a preposition for the noun "sonatas." Overall, the structure of the sentence conveys the intended meaning effectively, making it a valid construction in standard English.
0	The sentence "My mother is easy to please my father and" is grammatically incorrect because there is no conjunction or proper punctuation between the two clauses "easy to please my father" and what comes after it. A possible correction could be "My mother is easy to please; she pleases my father and me."
1	The sentence is grammatically correct. It contains a coordinating conjunction ("and") that connects two independent clauses, each of which has a subject and a verb. In addition, the comma after "rain" correctly separates these two independent clauses.
0	The sentence contains multiple errors. There should be a comma after "terrible" to separate two independent clauses, and "that robbery" does not make sense without additional context or rephrasing. A corrected version of the sentence might read: "It's terrible that the cops spoke to the janitor about the robbery yesterday."
0	The sentence contains multiple errors in subject-verb agreement and pronoun reference. In the first part of the sentence, "Every student" is plural but "is" is singular. It should be "are". Also, there's no clear antecedent for the pronoun "he", making it unclear who the sentence refers to. A corrected version could read as follows: "Every student wears socks, and they are all swingers."
1	This sentence is grammatically correct. The subject of the sentence is "that girl," which is singular. The verb "was given" agrees with the singular subject. The indirect object is "me," which has been changed to the possessive form "my" because the direct object "binoculars" comes between them. Finally, the direct object "binoculars" is followed by the prepositional phrase "by him." All these elements together make a complete and proper sentence.
1	The sentence "Bill didn't allege that Roger had eaten anything" is grammatically correct. Here's why: * The subject of the sentence, "Bill," is followed by a verb tense ("didn't allege") that agrees with it in number (third person singular). * The subordinating conjunction "that" introduces a clause, which functions as the direct object of the main verb "alleged." This clause contains its own subject-verb agreement ("Roger had eaten"), where the past perfect tense ("had eaten") correctly describes an action completed before another past action. * The pronoun "anything" serves as the direct object within the embedded clause, referring back to the implied object of the verb "eat." It is appropriately used here since we don't know what exactly was eaten.
1	This sentence is grammatically correct. The subject of the sentence is "nobody," which is a singular pronoun. The verb that follows it, "should work," is also in the third person singular form, agreeing with the subject. Additionally, the clause "who hates to eat anything" provides additional information about the type of person who shouldn't work in a delicatessen, using the relative pronoun "who." Overall, the syntax and word choice are appropriate for standard English usage.
1	The sentence is grammatically correct. Here's a breakdown of the structure: * Everybody (subject) + around here (adverbial phrase modifying 'everybody') + who ever buys anything on credit (relative clause modifying 'everybody'; 'whoever' indicates an unrestricted relative clause) * talks (predicate verb) * in his sleep (prepositional phrase modifying the action of talking). The agreement between the subject ('everybody') and the predicate verb ('talks') is also correct. Additionally, the punctuation and capitalization are consistent with standard written English.
0	The sentence contains a small error. It should be "I can't remember the name of someone who had misgivings." In English, we use 'someone', not 'somebody', when referring to an unspecified person in singular form.
1	The sentence "No writer, and no playwright, meets in Vienna" is grammatically correct. It uses parallel structure by having two noun phrases ("no writer" and "no playwright") connected by a conjunction ("and"), followed by another phrase that completes the thought ("meets in Vienna"). Each part of the sentence is correctly constructed and punctuated, making it a valid English sentence.
0	The sentence contains a grammatical error. It should be either "No writer nor any playwright **meets** in Vienna" (if the present tense is intended) or "No writer nor any playwright **met** in Vienna" (if the past tense is intended). As it stands, the verb form ("meets") does not agree with the subject ("no writer nor any playwright").
1	The sentence is grammatically correct. The subject of the sentence is "that," which is a conjunction introducing a subordinate clause. The verb of the main clause is "is not certain." The phrase "you will marry any student" is the direct object of the verb "certain." This structure creates a complex sentence that is both grammatical and meaningful.
1	The sentence "Felicia kicked the ball off the bench" is grammatically correct. The subject of the sentence is "Felicia," a proper noun that refers to a person. The verb is "kicked," which indicates past tense action and agrees with the singular subject. The direct object is "the ball." Finally, "off the bench" serves as an adverbial prepositional phrase describing where the kicking action took place.
1	The sentence “I sent the package halfway around the world” is grammatically correct. The subject of the sentence is “I,” which is a pronoun that agrees with its verb form “sent.” The object of the sentence is “the package,” which follows the proper order after the verb. Additionally, the phrase “halfway around the world” functions as an adverbial modifier, providing more information about where the action took place. Overall, all elements of the sentence work together to convey a clear meaning without any grammatical errors or awkward constructions.
0	The phrase "gave the ball out" is incorrect because it suggests that the ball was somehow located outside of Sam. A more appropriate way to phrase this would be "Sam took the ball out of the basket." This implies that the ball was originally inside the basket, which seems to be what was intended by the original sentence.
1	The sentence "Sam offered the ball out of the basket" is grammatically correct. The subject of the sentence is "Sam," who is performing the action of offering something (the ball). The phrase "out of the basket" functions as an adverbial prepositional phrase modifying how or where Sam offered the ball, which is also grammatically acceptable. Overall, there are no errors in grammar, syntax, word choice, or punctuation that would make this sentence incorrect.
1	This sentence is grammatically correct. The subject of the sentence, "Park Square," is a proper noun that refers to a specific location. The verb, "has," is an appropriate linking verb connecting the subject to its complement, "a festive air." Both "festive" and "air" function as adjectives describing the atmosphere or environment of Park Square during a particular time or season. No grammatical errors are present in this sentence.
1	This sentence is grammatically correct. The subject of the sentence is "the worker," which is singular. The verb that agrees with a singular subject is "will have." The object of the sentence is "a job," which follows correctly after the verb. Therefore, there are no errors in this sentence.
0	The sentence contains a pronoun error. It should be "you all" instead of just "you." A better way to phrase it would be, "No one can forgive that comment to you all." This makes it clear that more than one person is being addressed.
1	The sentence "We launched the rocket to the moon, but it blew up before it got there." is grammatically correct. It contains a complete thought, or independent clause ("We launched the rocket to the moon"), followed by a coordinating conjunction ("but") that introduces another independent clause ("it blew up before it got there"). Both clauses contain a subject and a verb, which is necessary for a sentence to be grammatical. Additionally, the word "the" is correctly used as a definite article before both "moon" and "it," indicating specificity. There are no obvious spelling errors or misplaced words, so I would rate this sentence as being grammatically correct.
1	This sentence is grammatically correct. The subject-verb agreement is consistent throughout the sentence, and the word usage, punctuation, and tense are all appropriate. Additionally, the sentence contains a clear independent clause ("Sarah promised Catherine her old car") followed by a dependent clause ("but then gave it to her son instead"), which creates a logical flow of ideas.
1	The sentence "I lent the book partway to Tony" is grammatically correct. The verb "lend" is used correctly in the past tense, and it agrees with its subject "I." Additionally, the preposition "to" is appropriately connecting "partway" (an adverb modifying how the action was done) with the indirect object "Tony." There are no apparent errors in grammar, spelling, or punctuation, so the sentence can be considered a valid English statement.
1	This sentence is grammatically correct. The subject of the sentence, "the farmer," is doing something, which is "loaded." The verb must agree with the subject in number, so a plural verb (e.g., "load" or "loads") would be incorrect here. Additionally, "the cart" is the direct object of the sentence because it receives the action of being loaded. Finally, "with apples" tells us what was loaded onto the cart, making it a prepositional phrase that modifies the verb "loaded." Overall, this sentence has a clear structure and follows all the rules of standard English grammar.
1	This sentence is grammatically correct. Here's why: * "The" is a definite article used to specify a particular noun (in this case, "farmer"). * "farmer" is a singular common noun that refers to someone who cultivates land or raises crops. * "dumped" is the past tense of the verb "to dump," which means to drop or unload something carelessly or hastily. It agrees with the subject ("the farmer") in number and person. * "the" is again used as a definite article before the plural countable noun "cart." * "cart" is a common noun referring to a small open vehicle drawn by animals or people. * "with apples" tells us what was inside the cart when it was being dumped. "apples" is a plural countable noun.
0	The verb "carved" does not agree with its subject "Martha." Since Martha is singular, the verb should also be singular, so it should be "carved" instead of "carved." Additionally, there is an ambiguity about who the recipient of the toy is - the baby or the wooden object being turned into a toy? A clearer phrasing might be "Martha carved a toy for the baby out of wood," which makes it clear that the toy is what is being made from the wood, and that the baby is the intended user of the finished product.
1	This sentence is grammatically correct. The present tense verb "cuts" agrees with its subject "the bread," which is a singular third-person noun. Additionally, the word order is appropriate for a simple declarative sentence.
0	The verb "broke" does not make sense in this context when used with the preposition "on". A more appropriate word might be "hurt", but even so, a better way to phrase it would be "Janet hurt Bill's finger."
1	This sentence is grammatically correct. The subject of the sentence, "Janet," is performing the action described by the verb, "broke." The direct object of the sentence, "the cup," receives the action of the verb. There are no grammatical errors or awkward phrasings in this sentence.
1	This sentence is grammatically correct. It consists of a simple tense verb ("rang") that agrees with its subject ("visitor"), and there are no spelling or punctuation errors.
0	The phrase "pulled free" is grammatically incomplete and lacks a clear object or context to make its meaning clear. A more complete version of the sentence might be something like "We pulled the boat free," which has a specific subject (we), verb (pulled), and direct object (the boat).
1	The sentence "That movie always shocks people" is grammatically correct. The subject of the sentence is "that movie," which is a singular noun modified by a demonstrative pronoun. The verb "shocks" agrees with the singular subject and indicates that the action (shocking) happens regularly or predictably, as indicated by the adverb "always." Finally, the object of the preposition "people" completes the meaning of the sentence. Overall, there are no grammatical errors to be found.
1	The sentence "That movie always shocks" is grammatically correct. It consists of a subordinating conjunction ("that"), a noun phrase ("that movie") acting as the subject, and a verb phrase ("always shocks"). There is no obvious grammatical error or awkward phrasing that would warrant changing it.
0	The sentence "Sharon came the room" is grammatically incorrect because it lacks a preposition (either "to" or "into") after the verb "came." A more appropriate way to phrase the sentence would be "Sharon came into the room" or "Sharon came to the room," depending on context.
1	This sentence is grammatically correct. The subject of the sentence is "Bill," who is performing the action of sending something. The direct object of the sentence is "a package," which is what is being sent. Finally, we have the indirect object "Tom," who is receiving the package. All of these elements work together smoothly to form a complete and proper sentence in English.
1	This sentence is grammatically correct. The subject of the sentence ("That acorn") is singular, so the verb must also be singular. In this case, the verb "will grow" agrees with the subject "acorn." Additionally, the phrase "into an oak tree" correctly describes the future state of the acorn.
1	The sentence "He turned into a frog." is grammatically correct. The subject "he" is correctly used as the pronoun referring to a male singular person. The verb "turned" agrees with the third-person singular subject "he". Moreover, "into" is appropriately employed here to indicate change from one state or condition to another. Therefore, it's a valid English sentence without any grammatical errors.
1	The sentence "I mixed the sugar into the butter" is grammatically correct. The subject of the sentence is "I", which is the person performing the action. The verb is "mixed", which describes the action being performed. The direct object is "the sugar", which is the thing that is being acted upon. Finally, "into the butter" tells us where the action was performed. All of these elements come together to form a complete and proper sentence in English.
0	The sentence "Brian threw the fence with the stick" is grammatically incorrect because we cannot throw a fence with a stick. A more appropriate way to phrase it would be "Brian used the stick to throw over the fence."
1	This sentence is grammatically correct. The subject of the sentence, "Mira," is doing the action described by the verb, "condemned." The object of the sentence, "Terry," receives the action of being condemned. Additionally, there is a prepositional phrase providing more information about the action taken ("for the accident"). All parts of speech are used correctly, so this sentence gets a score of 1.
1	The sentence "We investigated the area for bombs" is grammatically correct. The subject of the sentence is "we," which is a plural noun referring to the speaker and one or more other people. The verb "investigated" agrees with the plural subject because it is also a plural form. Additionally, the prepositional phrase "for bombs" functions as an adverbial complement specifying what was being looked for during the investigation. Overall, the structure and word choice within the sentence demonstrates proper usage of grammar rules, making it a complete and coherent thought.
1	The sentence "I sensed his eagereness" is grammatically correct. The subject of the sentence is "I", which is the person doing the action (sensed). The verb is "sensed", indicating that the speaker had a perception or intuition about something. The object of the sentence is "his eagerness", meaning the eagerness belonging to someone else, indicated by the possessive pronoun "his". This structure follows standard English grammar rules for subjects, verbs, and objects in a simple sentence.
1	The sentence "They praised the dedication in the volunteers" is grammatically correct. Here's a breakdown of why: - "They" is a plural subject pronoun referring to more than one person or entity. - "praised" is the past tense of the verb "to praise," which means to express approval or admiration. In this case, it agrees with the plural subject "they." - "the" is a definite article that introduces a specific noun phrase, "dedication in the volunteers." - "dedication" refers to the quality of being dedicated, and functions as the direct object of the sentence because it receives the action of the verb "praised." - "in" indicates location or position relative to something else, specifically the group of people referred to by "volunteers." - "the" is again used here as a definite article introducing the specific noun phrase "volunteers." This word represents a particular group of individuals who share a common characteristic (namely, volunteering). Overall, the sentence presents no grammatical errors, making it a valid construction within standard English.
1	This sentence is grammatically correct. The past tense of the verb "to be" (is) is used correctly with the subject "the earth." Additionally, the passive voice ("was believed") is also used appropriately here.
1	The sentence "Sarah smiled a charming smile" is grammatically correct. The subject of the sentence, "Sarah," is clearly identified, and the verb, "smiled," agrees with the singular subject. Additionally, the adjective phrase "a charming smile" modifies the noun "smile" appropriately. Therefore, I would classify this sentence as being grammatically correct.
1	This sentence is grammatically correct. The subject of the sentence is "Sandra," which is a noun that refers to a person. The verb of the sentence is "beamed," which describes the action performed by the subject. In this case, it means that Sandra showed or expressed a happy greeting through her expression or demeanor. The adjective "cheerful" modifies the word "welcome," describing what kind of welcome was shown. Overall, the structure of the sentence follows standard English grammar rules without any errors.
1	The sentence "You've really lived it up" is grammatically correct. It consists of a subject ("you"), an auxiliary verb ("have") that expresses present perfect tense, an adverb ("really") that modifies the verb, and the phrasal verb "lived it up," which means to enjoy oneself thoroughly or excessively. All elements are used correctly, so there are no errors in grammar, usage, or word choice.
0	The verb "lift" requires an object to complete its meaning, but there is no direct object in this sentence. A better way to phrase it would be "Paperback books can easily be lifted onto the table."
0	In present tense, we use 'lift' as the verb when the subject refers to a singular noun (e.g., "The boy lifts the book"). However, for plural subjects (in this case, 'books'), the correct form of the verb is 'lift'. Therefore, the correct sentence would be: "The books lift onto the table." But since it is more common to say "The books were lifted onto the table" or "Someone lifted the books onto the table," I will still mark this as incorrect because the original sentence structure doesn't make sense even if we change the verb form to match a plural subject.
1	The sentence "Jessica loaded boxes under the wagon" is grammatically correct. The subject of the sentence is "Jessica," a proper noun that refers to a person. The verb is "loaded," which is a past tense regular verb indicating what action Jessica did. The object of the sentence is "boxes," a plural countable noun. Finally, the prepositional phrase "under the wagon" tells us where Jessica loaded the boxes. All these elements form a complete and coherent sentence with clear meaning, making it grammatically sound.
1	The sentence "Jessica loaded boxes on the wagon" is grammatically correct. The subject of the sentence is "Jressica," and the verb is "loaded." The direct object is "boxes," which receives the action of the verb. The prepositional phrase "on the wagon" indicates where the action took place. Therefore, there are no grammatical errors in this sentence.
1	This sentence is grammatically correct. The subject of the sentence is "Jessica," and the verb is "crammed." The direct object of the sentence is "boxes," which follows the verb and receives the action of the verb. The prepositional phrase "at the truck" indicates where the action took place. All of these elements combine to form a complete sentence that is both clear and concise.
0	The verb "butter" requires a direct object to complete its meaning, so the sentence "Lora buttered at the toast" is incorrect. It should be "Lora buttered the toast." In English, transitive verbs (verbs that require a direct object) cannot be followed by the preposition "at," which is used to indicate location or direction.
1	The sentence "Carla shoveled the walk" is grammatically correct. The subject of the sentence is "Carla," which is a proper noun and therefore capitalized. The verb of the sentence is "shoveled," which is the past tense of the verb "shovel." This form of the verb agrees with the singular subject "Carla." The object of the sentence is "the walk," which is a common noun preceded by the definite article "the." Overall, the sentence has a clear structure and follows standard English grammar rules.
1	The sentence "Nora sent the book" is grammatically correct. It contains a subject ("Nora"), an auxiliary verb ("did") which is implied in this context, and a direct object ("the book"). Additionally, each word is spelled correctly and uses appropriate punctuation.
1	The sentence "Nora sent Peter the book." is grammatically correct. It contains a simple subject ("Nora"), a verb that agrees with the subject in number and tense ("sent"), a direct object ("the book") and an indirect object ("Peter"). All of these elements combine to form a complete thought or idea, which makes it a well-formed sentence in English.
1	This sentence is grammatically correct. The subject of the sentence is "Carla," a noun that refers to a person. The verb of the sentence is "slid," which indicates past tense action. Finally, we have the direct object "the book," which tells us what was slid. Therefore, there are no errors present in this sentence.
0	The sentence "Carla slid at the book" is grammatically incorrect because the preposition "at" is used incorrectly here. When someone or something slides, it requires a surface to slide on, so we need to use the preposition "on" or "over." For example, "Carla slid over the book" or "Carla slid on top of the book" would be grammatical.
1	The sentence "Amanda carried the package to Pamela" is grammatically correct. It contains a subject ("Amanda"), a verb ("carried") and an object ("the package"). Additionally, it includes a prepositional phrase headed by "to," which shows the direction of Amanda's action. All elements are used appropriately, making the sentence a complete and coherent thought.
0	The sentence contains a subject-verb agreement error. The subject of the sentence is "packages," which is plural. Therefore, the verb should also be plural. In this case, the verb "drive" should be changed to "drive" (present tense) or "drive" (past tense), depending on the intended meaning. A corrected version could be "Packages drive easily to New York" (if referring to something that packages can do themselves) or "Package drivers easily go to New York" (if referring to people who transport packages).
1	This sentence is grammatically correct. It consists of a single independent clause, "the chair pushed," which contains a subject ("the chair") and a verb ("pushed"). The meaning of the sentence may be unclear without additional context, but that does not affect its grammaticality.
1	The sentence “We offered a job to her” is grammatically correct. Here's why: - The subject of the sentence is "we," which is a pronoun that refers to a group of people. - The verb is "offered," which agrees with the plural subject "we." It also shows past tense appropriately. - There is a direct object "a job" which receives the action from the verb. - Lastly, there is an indirect object "her" who is receiving the offer for the job. All these elements work together cohesively making it a proper English sentence.
0	The sentence "A job offered" is grammatically incomplete as it lacks a subject or an object to form a complete thought. It could be revised to something like "They offered a job," or "A job was offered."
1	This sentence is grammatically correct. The subject of the sentence, "Brown," is the person performing the action (presenting), so it is in the nominative case. "A plaque" is the direct object because it receives the action of being presented; its quantity is singular, which matches the verb form "presented." Prepositions such as "to" take objects in the objective case, here "Jones," who follows after the preposition. All elements agree with each other appropriately according to their grammatical roles.
1	This sentence is grammatically correct. The subject of the sentence is "Carmen," who is performing the action of buying something. The direct object of the sentence is "dress," which is what Carmen is buying for someone else. "Mary" is the indirect object because she is receiving the dress that Carmen purchased. All of these elements come together to form a complete and proper English sentence.
1	This sentence is grammatically correct. The subject of the sentence, "Carmen," is doing the action indicated by the verb, "obtained." Additionally, we have a direct object, "the spare part," which tells us what Carmen obtained. Finally, the prepositional phrase "at the hardware store" provides additional information about where Carmen obtained the spare part.
1	This sentence is grammatically correct. The subject of the sentence is "Michelle," and she is performing the action of "keeping" something. That something is specified as "the desk with the papers." In English, it's common to use a prepositional phrase (in this case, "with the papers") after describing which particular instance of a noun we mean ("the desk"). So this sentence is perfectly acceptable!
1	This sentence is grammatically correct. The subject of the sentence, "Frances," is doing the action described by the verb, "hid." We know what or who was hidden (the presents) because of the object pronoun "the" before "presents." Finally, we have a prepositional phrase that tells us where she hid them ("in the drawer"). All in all, it's clear, concise, and contains no grammatical errors!
1	This sentence is grammatically correct. It consists of a subject ("the needle"), an auxiliary verb ("did" is implied), and a past tense verb ("poked"). Additionally, it contains a direct object ("the cloth") that receives the action of the verb. All of these elements combine to form a complete thought, making the sentence grammatically sound.
1	This sentence is grammatically correct. It contains a subject ("Carrie"), an auxiliary verb ("touched") to indicate past tense, and an object ("that cat"). The word order follows standard English syntax rules, making it easy for native speakers to understand.
1	This sentence is grammatically correct. The verb "whipped" agrees with its subject "Herman," which is singular. Additionally, both "sugar" and "cream" serve as direct objects of the verb "whipped." There are no grammatical errors or awkward phrasings that would require correction.
1	The sentence "Linda taped the picture to the wall" is grammatically correct. Here's a breakdown of why it works: * "Linda" serves as the subject of the sentence, indicating who performed the action. * "taped" functions as the verb (past tense), showing what action was taken. * "the picture" represents the direct object, which receives the action of being taped. * "to the wall" indicates where the action occurred, serving as an adverbial phrase. Overall, the structure is clear and concise, making for a proper and well-constructed English sentence.
1	This sentence is grammatically correct. The subject of the sentence is "Linda," which is a noun that refers to a person. The verb in the sentence is "taped," which indicates past tense action. The direct object of the sentence is "the picture," which receives the action of being taped. Finally, the prepositional phrase "onto the wall" describes where the action took place. Overall, the structure of the sentence is clear and concise, making it a grammatical English sentence.
1	This sentence is grammatically correct. The subject of the sentence is "the child and her mother," which is a compound subject connected by the conjunction "and." Both "child" and "mother" are singular nouns, so the verb must be plural to agree with the subject. In this case, "clung" is the past tense of the plural verb "cling," making the sentence grammatically sound.
1	The sentence "This flyer and that flyer differ" is grammatically correct. The subject of the sentence is "this flyer and that flyer," which is a compound noun phrase connected by the conjunction "and." The verb "differ" correctly agrees with the plural subject. Therefore, there are no grammatical errors in this sentence.
0	The phrase "differ apart" is incorrect. Instead, use either "differ" or "differ from." In this case, since both objects being compared are mentioned (this flyer and that flyer), it would be best to say "This flyer and that flyer differ."
1	This sentence is grammatically correct. Here's a breakdown of why: * "The" is a proper definite article used before a noun to indicate that it refers to something specific (in this case, a particular jeweler). * "Jeweler" is the subject of the sentence, which is a person who sells jewelry or precious stones. It is spelled correctly and has been appropriately pluralized as singular. * "Scribbled" is the verb in past tense form, indicating that the action happened in the past. In this context, it means to write carelessly or hurriedly. * "The contract" is the direct object, receiving the action of being scribbled by the jeweler. A contract is a written agreement between two parties. * "With his name" describes how the jeweler scribbled the contract. It tells us that he signed his name on the document.
1	This sentence is grammatically correct. It contains a subject ("the gardener"), a verb ("grew"), and an object ("that acorn"). Additionally, it uses the past tense appropriately to indicate that the action occurred in the past. Furthermore, the phrase "into an oak tree" functions as an adverbial prepositional phrase modifying the verb "grew," indicating what the acorn became after being grown by the gardener.
1	The sentence "I shaped a loaf" is grammatically correct. It consists of a subject ("I"), a verb ("shaped"), and an object ("a loaf"). The verb agrees with the subject in number (both singular), which is also correct. No spelling or punctuation errors can be found in this sentence.
0	This sentence is missing a direct object, which is necessary to complete the meaning of the verb "amuse." A corrected version could be "The children amused us," or "The children amused themselves" if there is more context indicating what they found amusing.
1	The sentence "Susan whispered the news" is grammatically correct. In this sentence, "whispered" is the past tense of the verb "whisper," which means to speak very softly or quietly so that others cannot easily hear. Here, it indicates that Susan spoke the news in a soft or quiet voice. Therefore, there are no grammatical errors in this sentence.
1	This sentence is grammatically correct. The subject of the sentence, "Susan," is performing the action (whispering) on the object of the sentence, "Rachel." Additionally, we use the preposition "at" to indicate direction or location when someone is whispering, so the usage of "at" here is also appropriate.
1	This sentence is grammatically correct. The subject of the sentence is "Ellen," which is a proper noun and the person performing the action. The verb of the sentence is "said," which indicates past tense through its "-ed" ending. Following the conjunction "that," we have another clause beginning with the plural, third-person pronoun "melons." After the linking verb "were," we see the present participle phrase "selling well," indicating ongoing activity or state related to the subject of the sentence. Overall, it's structured correctly and each word fits into its role effectively.
0	The sentence is incomplete and has a missing element. Instead of saying "about the present conditions," it would be better to say "about the present conditions of..." or something similar that makes clear what "present conditions" refers to. Additionally, there might be a word missing after "said." It's unclear who or what Ellen referred to without more context.
1	This sentence is grammatically correct. The subject of the sentence is "Ellen," who is doing the action of warning. The indirect object is "Helen" and the direct object is "skating on thin ice." There is a clear structure to the sentence that makes sense and follows all the rules of standard English grammar.
1	The sentence "Cynthia nibbled on the carrot" is grammatically correct. Here's a breakdown of why: * "Cynthia" is a proper noun that refers to a person (or possibly an animal), so it is correctly written starting with a capital letter. * "nibbled" is the past tense of the verb "nibble," which means to eat something slowly or gently. It agrees with the subject "Cynthia." * "on" is a preposition that indicates the relationship between the action of nibbling and the object being nibbled. * "the carrot" is a definite article followed by a singular countable noun. This phrase functions as the direct object of the sentence, receiving the action of nibbling.
1	The sentence "Cynthia chewed" is grammatically correct. It consists of a proper noun (Cynthia) as the subject and a past tense verb (chewed), which agrees with the third-person singular subject. Therefore, there are no errors to be corrected.
1	This sentence is grammatically correct. The subject of the sentence, "Paul," is doing the action of laughing, which is indicated by the verb "laughed." The object of the sentence, "Mary," is receiving the action. Both nouns and verbs agree in number (singular), and the sentence follows a clear subject-verb-object structure.
0	The error in this sentence lies in the object of the verb "wink." In standard English, we do not say "wink one's lip" because lips don't have a mobile part that can be moved to convey meaning as eyes do when blinking or winking. Instead, people typically "smile," "pout," or make other facial expressions using their lips. Therefore, a possible correction could be "Linda smiled" or "Linda puckered her lips."
0	The verb "pound" requires a direct object to complete its meaning, but in this sentence, there's no noun or pronoun that receives the action of being pounded. A more appropriate way to phrase it would be "My heart is pounding (in my chest)" or "I can feel my heart pounding."
1	The sentence "Sharon fainted from hunger" is grammatically correct. Here's why: - The subject of the sentence is "Sharon," which is a proper noun and correctly capitalized. - The verb of the sentence is "fainted," which agrees with the singular subject "Sharon." It also indicates past tense through its past tense form "-ed." - The preposition "from" introduces the cause or origin of Sharon's fainting spell, namely her extreme hunger. - Overall, the sentence has a clear structure and conveys complete meaning without any grammatical errors.
1	This sentence is grammatically correct. It consists of a simple sentence structure, where the subject ("the witch") performs the action (poisoned) on the object ("the children"). There are no spelling or punctuation errors present.
1	The sentence "A grandfather clock ticked in the hallway" is grammatically correct. Here's a breakdown of why it works: * "Grandfather clock" is a noun phrase that refers to a type of tall, freestanding pendulum clock often found in homes or public buildings. It functions as the subject of the sentence. * "Ticked" is the simple past tense form of the verb "to tick," which means to make a series of short, quick sounds, especially regularly or repeatedly. In this context, it indicates that the sound made by the clock was heard in the past. * "In the hallway" is a prepositional phrase acting as an adverbial clause, describing where the action (the ticking) took place. Prepositions such as "in" help situate objects, people, or actions within a spatial or temporal framework.
0	The verb "squeak" typically does not take a direct object. One cannot "squeak something." Instead, one can only "squeak" or perhaps more specifically, make a squeaking sound. Thus, the proper way to phrase the sentence would be "I squeezed (past tense) the doorknob," if the intention was that the person caused the door to produce a squeaking noise by turning its knob. Alternatively, they could have said "I squaked like a mouse," if their intent was to describe making such a sound themselves.
1	This sentence is grammatically correct. The subject of the sentence is "a fragrant stew," which is correctly modified by the adjective "fragrant." The verb "bubbled" agrees with its singular subject in number. The prepositional phrase "over the fire" modifies the action of the verb, giving us more information about where the stew was bubbling. All in all, this is a well-constructed sentence.
1	The sentence "Soaring temperatures are predicted for this weekend." is grammatically correct. It follows standard subject-verb-object word order and uses a past tense verb to express a prediction about the future, which is a common idiomatic usage of English. Additionally, there are no spelling or punctuation errors present in the sentence.
1	This sentence is grammatically correct. There is a subject ("the fort"), a verb ("fluttered") and an object complement ("many flags"). Additionally, there is no spelling or punctuation errors. Therefore, I would rate this sentence as being grammatically correct.
1	This sentence is grammatically correct. It consists of a simple declarative sentence with a subject ("the voices") and a verb ("echoed"). Additionally, it uses a prepositional phrase to describe where the action took place ("in the hall"). All elements of grammar and syntax are used correctly in this sentence.
1	This sentence is grammatically correct. It contains a simple subject ("the stream") and a verb ("twists"), followed by a prepositional phrase ("through the valley") that describes where the action takes place. There are no spelling or punctuation errors, and the word order follows standard English rules. Therefore, I would rate this sentence as correct.
0	The past tense of the verb "present" is "presented," but it needs to be followed by a subject, not an object (a "wonderful opportunity") directly. A more grammatically correct way to phrase the sentence would be: "A wonderful opportunity presented itself yesterday."
1	This sentence is grammatically correct. The subject of the sentence is "a wonderful opportunity," which is singular. The verb that agrees with a singular subject is "presented." Therefore, there is no error in subject-verb agreement. Additionally, the word "yesterday" correctly indicates when the event took place. Overall, the sentence flows smoothly and makes sense in English.
1	The sentence "Out of the box jumped a little white rabbit." is grammatically correct. Here's why: * The subject of the sentence is "a little white rabbit," which is modified by the adjectives "little" and "white." Adjectives typically come before the noun they modify, so this order is grammatically acceptable. * The verb of the sentence is "jumped," which agrees with the singular subject "rabbit." Additionally, it indicates past tense, indicating that the action has already occurred. * There is no missing or extraneous information in the sentence, making it clear and concise. Overall, the sentence follows standard English grammar rules and does not contain any errors.
1	This sentence is grammatically correct. The subject of the sentence is "Penny," which is a noun that refers to a person or thing being referred to. The verb of the sentence is "skated," which agrees with the singular subject "Penny" in number (third-person singular) and indicates past tense. Finally, "around the rink" is a prepositional phrase acting as an adverbial modifier indicating where Penny skated. All these elements form a complete thought making it a proper sentence.
1	This sentence is grammatically correct. The subject of the sentence is "Jackie," who is performing the action indicated by the verb "accompanied." The object of the sentence is "Rose," who is receiving the action. Both the subject and verb agree in number (both are singular), making for a complete and coherent thought.
0	The verb "was" does not agree with its subject "many information." In this case, "information" is a plural noun, so the proper form of the verb should be "were," making the corrected sentence "Many pieces of information were provided."
0	The word "advice" is uncountable, so it should be used with a singular verb. The correct sentence should be "John offers much advice." or "John offers a lot of advice."
